project_id,text,type,source
cctns.pdf,The Registration module shall provide an interface for citizens to register complaints with the police.,Functional,PURE
cctns.pdf,The Registration module shall facilitate information exchange between police and complainants.,Functional,PURE
cctns.pdf,The Investigation module shall automate tasks performed after initial registration entries to facilitate the investigation process.,Functional,PURE
cctns.pdf,The Prosecution module shall provide a platform for police personnel to record entries of court interactions.,Functional,PURE
cctns.pdf,"The Search module shall allow police personnel to execute basic and advanced searches on cases using criteria including person, type of crime, modus operandi, and property.",Functional,PURE
cctns.pdf,"The Search module shall allow users to customize result views by criminal, accused, or case.",Functional,PURE
cctns.pdf,The Citizen Interface module shall provide a conduit for information exchange and acknowledgements between citizens and police units.,Functional,PURE
cctns.pdf,"The Navigation module shall provide role-based landing pages reflecting assigned cases, alerts, and pending tasks.",Functional,PURE
cctns.pdf,"The Configuration module shall allow authorized users to create, update, and delete state-specific data including acts, sections, castes, tribes, and property information.",Functional,PURE
cctns.pdf,The system shall provide detailed context-sensitive help material for all user interfaces in both offline and online modes.,NonFunctional,PURE
cctns.pdf,The system shall provide an interface for users to log and track defects or enhancement requests.,NonFunctional,PURE
cctns.pdf,The system shall send automated alerts via email or SMS to the user when actions are taken on reported alerts.,NonFunctional,PURE
cctns.pdf,The system shall provide help-desk users with reports on defects categorized by status and age.,NonFunctional,PURE
cctns.pdf,"The system shall maintain an unalterable audit trail capturing all create, read, update, and delete actions on critical entities including cases, suspects, and property.",NonFunctional,PURE
cctns.pdf,The audit trail shall automatically record the identity of the initiating user and the date and time of the event.,NonFunctional,PURE
cctns.pdf,The system shall maintain audit trail data for at least the life of the case to which it refers.,NonFunctional,PURE
cctns.pdf,The system shall allow authorized users to export audit trails for specified cases without affecting the stored data.,NonFunctional,PURE
cctns.pdf,The system shall capture and store unauthorized access attempts in the audit trail.,NonFunctional,PURE
cctns.pdf,"The system shall provide audit reports organized by case, user, and chronological sequence.",NonFunctional,PURE
cctns.pdf,The system shall restrict case access to specified users or user groups.,NonFunctional,PURE
cctns.pdf,The system shall implement role-based access control for all internal functionalities.,NonFunctional,PURE
cctns.pdf,The system shall restrict the setup of user profiles and group allocations to administrative users only.,NonFunctional,PURE
cctns.pdf,The system shall restrict changes to security attributes and password management to super-users only.,NonFunctional,PURE
cctns.pdf,The system shall exclude records from search results if the user does not have the required access rights.,NonFunctional,PURE
